id,gene_name,chromosome,start,end,strand,gene_type,normal_1,normal_2,normal_3,normal_4,normal_5,normal_6,normal_7,normal_8,tumoral_1,tumoral_2,tumoral_3,tumoral_4,tumoral_5,tumoral_6,tumoral_7,tumoral_8,tumoral_9,tumoral_10,tumoral_11,tumoral_12,tumoral_13,tumoral_14,tumoral_15,tumoral_16,Mean_normal,Mean_tumoral,Median_normal,Median_tumoral,FoldChange,log2FoldChange,pvalue,padj
ENSG00000167747.14_4,C19orf48,chr19,51300961,51308186,-,protein_coding_gene,1306.412375802,3355.2670586051,2177.6514003538,4017.8477495112,1112.6757178116,2575.5547823875,3078.6429898007,1857.1346687289,7120.9946489032,7084.8521679489,7275.1082085962,6215.9499820261,3911.0611161488,7169.7935300742,6937.3643418647,10885.9004547416,5564.3942847854,6327.1208486476,6545.5823586691,4030.4246678657,4952.302557141,8850.5607583112,4649.9249720847,7898.7654339531,2435.1483428751,6588.7562707351,2376.6030913706,6741.4733502669,2.7057863575,1.436047932,3.98E-11,1.30E-08
ENSG00000269086.2_3,AC008555.2,chr19,35328793,35346208,+,lncRNA,18.3786031766,51.5167532456,25.8184344277,23.0450120296,8.2344178931,38.1406713969,23.6739514428,47.9823402373,148.844850556,320.5263426013,335.5525291458,392.3907233247,636.7997049372,434.2076920091,206.5953034001,117.3404549774,52.1839219368,27.7911603894,235.4298170941,212.9448366071,44.8984819324,45.8013247719,334.7858739282,165.0019211015,29.5987729812,231.9434336696,24.7461929353,209.7700700036,7.8446027944,2.9717003993,4.19E-11,1.36E-08
ENSG00000132932.16_3,ATP8A2,chr13,25946209,26599989,+,protein_coding_gene,464.825505341,181.2626503085,233.256200692,333.651695907,119.3990594506,179.0492629467,294.38043968,218.1015465331,1993.8785016929,3053.3184123925,7842.2537409868,3000.3134694323,5889.9013207434,2207.1411220778,1665.4759843328,2622.6620989676,2267.7317380808,263.5013725807,66.5115626768,2416.7020779525,635.3135193431,9583.3819546623,142.8565129791,4862.5055932762,252.9907951074,3032.0905613861,225.6788736125,2342.2169080166,11.9833329636,3.5829573203,4.36E-11,1.40E-08
ENSG00000170571.11_3,EMB,chr5,49692026,49739082,-,protein_coding_gene,4309.7824449084,7741.8231960707,8074.9379399872,6391.4839885616,5658.0743948293,8909.0251604673,6901.4714966946,4907.2847969937,9981.1715973574,10070.516231211,13322.2588488767,14745.8029202591,10798.8136879309,10686.3879615368,18614.7665678928,10650.1902425502,15055.0614787742,14653.1466408568,11161.2736606209,18726.9456568279,11495.1338367363,15281.2848578383,12531.0243560565,12573.8198651616,6611.7354273141,13146.7249006555,6646.4777426281,12552.422110609,1.9884134805,0.9916177892,5.84E-11,1.81E-08
ENSG00000156096.13_3,UGT2B4,chr4,70345883,70391732,-,protein_coding_gene,37.5229814855,27.6664045208,12.4640717927,31.0606683877,73.0804588017,7.4162416605,8.2344178931,7.6335541287,2880.5226474511,98.7088044689,1468.8142916903,1981.6278033081,90.2628865254,351.2691440973,418.4879222719,160.5711489164,197.3913568915,1338.0929076365,101.3509526504,17.7454030506,47.143406029,112.3222964645,608.5033148272,20.2043168696,25.6348498338,618.3136626968,20.0652381567,178.9812529039,24.1085794165,4.5914747384,6.33E-11,1.92E-08
ENSG00000233041.8_3,PHGR1,chr15,40643234,40648635,+,protein_coding_gene,4.5946507941,8.5861255409,1.7805816847,12.0234845372,3.0879067099,9.5351678492,12.3516268397,1.0905077327,61.0370969906,99.8178921596,707.1306365741,73.2316948823,66.4572900791,136.6046671489,994.8358456034,171.8934735195,1.1344330856,2.0586044733,121.4099953624,12.1999645973,197.5533205025,1091.5982403979,11.9955850593,16.8369307246,6.6312564611,235.3622294475,6.5903881675,86.5247935209,35.5353686412,5.1511837607,6.56E-11,1.98E-08
ENSG00000117143.13_4,UAP1,chr1,162531296,162569632,+,protein_coding_gene,8561.3659797576,7042.5309714595,3345.7129854986,8055.7346399178,4069.8610436884,4295.0633845326,5011.6725902172,5581.2185757808,21401.5336921773,13687.2511904598,32220.2479136512,18190.9716108422,13821.1325367529,13617.533819504,23762.6977433846,20258.7266216172,12189.4835045911,11876.0892063926,12962.364548345,14726.4663566101,6032.1110476146,27149.2805124343,12276.9360543455,25704.3809062846,5745.3950213566,17492.3254540629,5296.445582999,14273.7994466815,3.0445385202,1.6062235664,7.12E-11,2.12E-08
ENSG00000197757.7_3,HOXC6,chr12,54384408,54424607,+,protein_coding_gene,26.0363545002,11.4481673879,64.9912314905,58.1135085964,9.2637201298,118.6598665682,61.7581341986,15.2671082573,26.7706565748,158.5995397647,49.4065073589,345.3912773554,387.8328421035,79.0355574219,667.4617494464,403.4864767642,867.8413104711,500.2408870087,842.4797939061,519.0530392298,337.8610765411,348.9624744529,794.980137113,436.6377367923,45.6922613911,422.8775663941,42.0749315483,395.6596594339,9.2590374524,3.2108622221,8.93E-11,2.61E-08
ENSG00000231482.2_3,AC141930.2,chr2,1576326,1584083,-,lncRNA,9.1893015883,63.9189345825,18.6961076891,53.1037233726,22.6446492062,41.31906068,20.5860447329,5.4525386633,178.8279859198,379.3079902064,1037.5366545366,280.9036654441,387.8328421035,283.9425581453,98.5300677754,464.2153087262,214.4078531752,60.728831962,313.5545097621,36.5998937918,159.3896108599,127.5894047218,21.8101546533,560.1085621064,29.3637950643,287.8303683681,21.6153469695,247.6557593097,9.8080678129,3.2939689539,9.13E-11,2.65E-08
ENSG00000255523.1_3,AP001652.1,chr11,58684488,58696162,-,as_lncRNA,9.9550767206,5.724083694,11.5737809504,10.0195704477,3.0879067099,2.1189261887,5.1465111832,14.1766005246,79.2411434615,135.3086982608,95.7251080078,122.4171615943,107.1251840081,644.9691784675,42.3785237744,38.0841827558,55.5872211936,51.4651118322,45.3967808746,14.4181399786,24.6941650628,23.9911701186,11.9955850593,66.2252608503,7.7253070524,97.4389134563,7.8395802073,53.5261665129,12.5940182354,3.6546667563,1.01E-10,2.88E-08
ENSG00000276115.1_4,AC026356.2,chr12,32505283,32507078,+,lncRNA,22.9732539707,128.7918831139,36.5019245358,59.1154656412,82.3441789315,56.151544001,38.0841827558,18.5386314553,78.1703171985,188.5449074125,335.5525291458,224.0671261325,306.4970542455,254.6701294705,229.903491476,197.6260294356,237.0965148869,391.1348499245,360.0070297268,106.4724183036,154.8997626667,130.8609279198,177.7527604244,182.9613138744,55.3126330507,222.2635726402,47.1178633784,210.846577784,4.0213012116,2.0076624038,1.06E-10,2.97E-08
ENSG00000273049.1_4,AC012531.3,chr12,54379629,54428672,+,protein_coding_gene,32.162555559,11.4481673879,71.2232673869,59.1154656412,10.2930223664,131.3734237006,68.9632498551,22.900662386,28.9123091008,165.2540659086,55.5823207787,357.4143914406,417.5898376613,91.7202765143,708.7808101264,416.8674058406,931.3695632638,527.0027451615,902.6569220423,573.3983360723,354.6980072658,366.4105981755,864.7726320035,456.8420536619,50.9349767854,451.2045171886,45.6390106001,417.228621751,8.8620189323,3.1476354089,1.21E-10,3.29E-08
ENSG00000126787.12_3,DLGAP5,chr14,55614830,55658396,-,protein_coding_gene,44.4149576767,25.7583766228,15.1349443197,50.0978522383,51.4651118322,25.4271142646,79.2562722215,28.3532010493,118.8617151922,84.2906644903,127.6334773438,109.3010371378,120.0198820832,281.0153152778,337.9687271006,399.3692678177,142.9385687835,111.1646415575,95.0165181097,94.2724537063,456.8420536619,365.3200904429,399.1258301555,94.286812058,39.9884787781,208.5891909324,36.384079363,123.8266797135,5.2184733288,2.3836278062,1.39E-10,3.69E-08
ENSG00000221381.1,SNORD88B,chr19,51302289,51302379,-,snoRNA,6.1262010589,24.8043626738,24.9281435854,24.0469690744,19.5567424962,20.1297987928,28.820462626,10.9050773267,37.4789192048,56.5634722238,111.1646415575,48.0924563406,64.4734903753,56.5933621046,41.31906068,77.1976677483,46.5117565089,91.6078990613,124.5772126327,51.0180337705,66.2252608503,52.3443711679,50.1633557026,46.0209439807,19.9147197043,63.8344939943,22.0883839336,54.4539216958,3.2189907438,1.6866084283,1.46E-10,3.88E-08
ENSG00000281398.2_3,SNHG4,chr5,138609791,138618933,+,lncRNA,1946.6003864529,2301.0816449689,2157.17471098,3659.1471274851,1023.1264232236,2442.0624324982,3033.3536913884,1680.4724160372,32870.082968832,13675.0512258625,12323.8356793325,3315.1004563891,6547.5309225711,7304.4467019781,10427.2357746842,20410.0340504038,10091.9167293479,10431.9781683818,2123.091310207,7151.3974293886,6085.9892259334,13262.7550446749,4888.7461655384,11570.338793973,2280.3773541293,10779.9706654686,2229.1281779745,10259.576252016,4.727290693,2.2410135824,1.55E-10,4.05E-08
ENSG00000163110.14_3,PDLIM5,chr4,95373008,95589378,+,protein_coding_gene,23869.9766507178,80663.7874151783,59089.4934966802,77134.6611342576,46682.9736407289,47070.8858192891,34393.1049352056,89430.3581404125,204429.30021546,230228.859178381,293702.129506091,141273.776521335,148132.307686505,146994.427833235,279475.769661038,371364.012563079,91780.1743560206,243618.341275492,214501.901110857,83392.3034608759,65795.3578857505,340364.91148855,283195.043603573,421321.742143165,57291.9051540588,222473.147405588,53080.1896579847,222365.380144619,3.8831586795,1.9572306621,1.65E-10,4.26E-08
ENSG00000197674.6_3,OR51C1P,chr11,4711653,4719061,-,pseudogene,186.8491322952,3241.7393986751,26.7087252701,871.7026289463,393.1934543978,558.3370507273,280.9995106037,65.4304639599,2410.4299179972,9159.9552371775,27320.7692672282,6257.4843761384,22745.2555045415,6526.7758468517,5741.230508333,7118.6542686264,7024.409665931,7801.081651521,10285.0102158313,6662.2897578066,3814.1260401553,3663.0154740226,612.8653457579,21728.6203311728,703.1200456094,9304.4983380683,337.0964825007,6843.3497118688,13.2331488388,3.7260844878,1.80E-10,4.62E-08
ENSG00000258162.2_3,AC069228.1,chr12,81771821,81866733,+,as_lncRNA,71.2170873093,20.0342929288,31.1601794818,61.1193797307,13.3809290764,85.8165106431,19.5567424962,17.4481237226,29.9831353638,103.1451552316,107.0474326109,4628.8989227854,168.6229748276,985.5050987173,121.8382558513,585.6729726501,10429.9777888516,313.9371821763,29.560694523,1567.1409069054,1146.0337513239,61.0684330293,782.9845520537,38.1637096425,39.9666556736,1318.723810409,25.5972362053,241.2800785019,32.9852981749,5.0437512413,2.13E-10,5.27E-08
ENSG00000260228.5_3,AC009119.1,chr16,83823572,83841439,-,as_lncRNA,60.4962354562,331.9968542492,97.931992657,108.2113608347,56.6116230154,65.6867118503,104.9888281376,95.9646804745,1815.0505157731,344.9262717959,2273.7286407455,958.5700956984,885.7665677709,866.4638887733,2434.6461908377,122.4869661606,728.3060409444,563.028323444,180.5313844085,308.326378004,1115.7272760195,1555.0640267807,51.2538634353,1966.553508638,115.2360358344,1010.6518712019,96.9483365657,876.1152282721,8.7700286178,3.1325815504,2.64E-10,6.42E-08
ENSG00000254399.2_2,GLYATL1P4,chr11,58810210,58818444,+,pseudogene,6.8919761912,3.816055796,6.2320358964,6.0117422686,1.0293022366,4.2378523774,4.1172089466,4.3620309307,38.5497454677,33.2726307199,39.1134849925,39.3483733696,38.6840942252,20.4907000723,16.9514095097,15.4395335497,11.3443308558,18.5274402596,13.7246081714,7.7636138346,29.184013256,13.086092792,11.9955850593,20.2043168696,4.5872755804,22.9799983128,4.299941654,19.3658785646,4.9484709071,2.3069827968,2.94E-10,7.02E-08
ENSG00000151746.13_3,BICD1,chr12,32259769,32536567,+,protein_coding_gene,1894.5276774526,7469.929220608,2529.3162830765,4177.158919629,4746.1126131631,3707.0613671632,2995.2695086326,1543.0684417213,4879.7552804589,10273.4792786021,16785.8608751821,10775.9892514146,17207.4786312322,13839.0285298097,14118.405195432,13773.0932285266,14302.9323430326,20967.9158626646,19229.2317872256,7980.9950220038,6857.120653122,6603.0243212881,11042.4813009684,7692.2324170641,3632.8055039308,12270.5639986267,3351.1654378979,12407.7872647475,3.3777550608,1.7560647144,3.07E-10,7.30E-08
ENSG00000125247.15_3,TMTC4,chr13,101256181,101327347,-,protein_coding_gene,794.8745873872,2475.6661976345,1451.1740730076,1681.2839211172,1343.2394188198,1644.2867224456,1750.8431045306,1166.8432739518,3605.4720274973,3532.4442947585,4580.3949530635,4264.9264691165,4377.2540465545,6153.0645074371,8981.0686508838,3932.9638462148,3920.6007437754,1823.9235633323,4192.3399268185,4813.4405774731,3792.7992612374,4905.1037815283,2476.5430608828,2322.3739779521,1538.5264123618,4229.6696055329,1547.7303977266,4062.6518865167,2.7493123612,1.4590708269,3.08E-10,7.30E-08
ENSG00000100027.14_3,YPEL1,chr22,22051833,22090123,-,protein_coding_gene,157.7496772657,359.66325877,329.4076116643,250.4892611915,224.3878875883,414.2500698945,334.5232269091,199.5629150777,471.1635557169,548.9984068777,1361.7668590793,614.2718287144,737.9734898338,1211.8785471356,1299.9612167789,798.7385356354,585.3674721609,295.4097419167,1182.4277809209,522.3803023018,1130.3192826475,1018.5342223094,1695.7395242945,1007.9709193818,283.7542385451,905.1813553566,289.9484364279,903.3547275086,3.1906352874,1.6738437076,3.15E-10,7.41E-08
ENSG00000198734.10_3,F5,chr1,169483404,169555826,-,protein_coding_gene,1697.7234684367,640.1433597737,568.8958482527,504.986350562,1092.0896730788,483.1151710278,348.9334582221,187.5673300184,5157.0992825741,9461.6270890375,2922.1890498309,4036.4873014986,14744.5912988971,8260.6793720207,1100.7821550393,1954.644947386,10515.0602702704,5905.1069316237,503.5875459815,1934.2489325145,1312.1581344737,6826.5784064845,8287.858768256,2091.1467960004,690.4318324215,5313.3653926181,536.9410994073,4596.7932920363,7.6947423343,2.9438730174,3.17E-10,7.41E-08
ENSG00000117650.12_3,NEK2,chr1,211831999,211848972,-,protein_coding_gene,19.1443783089,19.0802789798,4.4514542117,23.0450120296,26.7618581527,11.654094038,43.230693939,19.629139188,68.5328808315,57.6725599144,53.5237163055,61.2085807972,52.5706921521,115.1382194541,211.8926188719,199.6846339088,81.679182162,55.5823207787,47.5082590549,51.0180337705,189.6960861643,278.0794718296,258.4503326417,83.0621915749,20.874613606,116.5812362633,19.3867587485,75.1060314968,5.5940538236,2.4838941349,3.25E-10,7.54E-08
ENSG00000173404.4_3,INSM1,chr20,20348765,20351593,+,protein_coding_gene,7.6577513236,9.5401394899,6.2320358964,2.0039140895,1.0293022366,11.654094038,12.3516268397,3.271523198,41.7622242567,98.7088044689,130.7213840537,71.0456741396,101.1737848966,115.1382194541,4.2378523774,1.0293022366,93.0235130178,97.7837124811,3.1672172703,106.4724183036,159.3896108599,64.3399562273,53.4348789006,80.8172674783,6.717548389,76.3903637764,6.94489361,86.920390248,11.3590171925,3.5057661099,4.10E-10,9.19E-08
ENSG00000273046.1_4,AC012531.2,chr12,54410894,54429145,+,lncRNA,12.2524021177,8.5861255409,61.4300681212,52.1017663278,4.1172089466,123.95718204,58.6702274887,7.6335541287,23.5581777858,155.2722766927,49.4065073589,332.2751528989,407.6708391421,84.8900431568,683.3536958617,390.1055476879,910.9497677233,523.9148384515,883.6536184203,545.6711438057,328.8813801546,343.5099357896,693.5629179751,444.4949711305,41.093566839,425.0731758772,32.1770842228,398.888193415,10.3512583921,3.3717342603,4.39E-10,9.76E-08
ENSG00000143179.14_3,UCK2,chr1,165796768,165880855,+,protein_coding_gene,1917.5009314234,1503.5259836115,1163.6101309331,1278.4971891213,1702.4658994083,1169.6472561727,1450.2868514307,1213.7351064564,2871.9560373471,2497.6654793708,5016.8191014004,2922.7097330645,4729.3784939887,4651.3889164213,4689.1836556342,4571.1312329338,2804.3185875616,2978.8006728463,6050.4407254085,1887.6672495067,1967.6759706863,2310.7858855177,3415.4702187076,2482.8860508603,1424.9086685697,3490.5173757035,1364.392020276,2950.7552029554,2.4495596552,1.2925224266,4.43E-10,9.82E-08
ENSG00000187210.12_3,GCNT1,chr9,79034766,79122332,+,protein_coding_gene,1307.1781509344,2689.3653222087,2285.3765922764,2294.4816325139,774.0352819559,2548.0087419341,3501.6862090612,1282.4370936143,12644.3165134209,3502.4989271106,15198.6768262778,6217.0429923974,18121.0183948571,25153.7979602316,25250.1839278651,16366.9348648682,10744.2157535582,2036.9891263175,7844.1414395018,6331.7816259894,3697.3899871311,7260.6004840853,4258.4326960578,9580.2135823205,2085.3211280624,10888.0146938744,2289.9291123952,8712.1775109112,5.2213284884,2.3844169255,4.49E-10,9.92E-08
ENSG00000244161.1_3,FLNB-AS1,chr3,58148274,58156363,-,as_lncRNA,8.4235264559,40.0685858577,13.354362635,30.058711343,14.410231313,20.1297987928,16.4688357863,15.2671082573,22.4873515229,191.8721704845,159.5418466797,106.0220060237,62.4896906714,113.1867242091,621.9048363889,156.4539399698,38.5707249098,83.3734811681,123.5214735426,49.9089460798,58.3680265121,439.4746162641,68.7019871579,96.5317361546,19.7726450551,149.5255973587,15.8679720218,101.2768710891,7.5703134376,2.9203530341,4.64E-10,1.02E-07
ENSG00000274964.1_4,AC026356.1,chr12,32492302,32493658,+,lncRNA,40.586082015,152.6422318387,66.7718131752,101.1976615214,96.7544102445,97.4706046811,66.9046453818,30.5342165146,117.7908889292,201.8539597005,371.5781074283,369.4375055257,411.6384385498,334.6814345149,256.3900688349,252.1790479777,392.5138476118,525.9734429248,427.5743314937,169.6904166713,204.2880927923,153.7615903058,239.9117011864,134.6954457971,81.6077081715,285.2473950153,81.8295278132,254.2845584063,3.497244272,1.8062185675,4.88E-10,1.06E-07
ENSG00000260597.1_4,AC012531.1,chr12,54413694,54416373,+,lncRNA,2.2973253971,0.954013949,13.354362635,4.0078281791,2.0586044733,12.7135571323,5.1465111832,1.0905077327,2.141652526,22.1817538132,10.2930223664,41.5343941124,74.3924888945,11.7089714699,79.4597320769,47.3479028856,156.5517658105,74.1097610383,142.5247771646,67.6543491304,33.6738614493,16.35761599,122.1368660585,48.2658680773,5.2028388352,59.395923929,3.1525767881,47.8068854815,11.4127934811,3.5125800546,5.13E-10,1.11E-07
ENSG00000269420.5_3,PLA2G4C-AS1,chr19,48564628,48568202,+,as_lncRNA,4.5946507941,20.9883068778,1.7805816847,7.0136993134,3.0879067099,3.1783892831,5.1465111832,5.4525386633,37.4789192048,83.1815767997,287.1753240235,76.5107259965,50.5868924483,109.2837337191,174.8114105693,20.5860447329,15.8820631982,23.6739514428,21.1147818022,38.8180691732,60.6129506087,6.543046396,26.172185584,37.0412475942,6.4053230637,66.8420577058,4.8705809887,38.148494189,10.4341669596,3.3832435185,5.87E-10,1.25E-07
ENSG00000226825.1_2,LINC01509,chr9,110182565,110193083,-,lncRNA,14.5497275148,47.7006974496,11.5737809504,43.0841529249,15.4395335497,12.7135571323,30.8790670993,16.35761599,125.2866727702,128.6541721168,509.5046071385,91.8128711957,186.4771721623,192.222281631,354.9201366104,203.8018428554,52.1839219368,86.4613878781,255.4888598061,16.6363153599,111.1237427826,138.4944820485,19.629139188,158.2671488116,24.0372665764,164.4352971432,15.8985747698,133.5743270826,6.8455330085,2.7751628773,5.82E-10,1.25E-07
ENSG00000233515.1_2,LINC01518,chr10,43169645,43187171,-,lncRNA,11.4866269854,10.4941534389,2.670872527,20.0391408953,4.1172089466,16.9514095097,5.1465111832,3.271523198,4.283305052,82.072489109,24.7032536794,196.741866848,7.9351988154,27.3209334298,545.623493595,150.27812655,30.6296933107,296.4390441533,20.0590427121,5.5454384533,304.1872150918,146.1280361771,386.0397373635,597.1498097006,9.2721808355,176.5710427526,7.8203323111,114.1002626431,19.0375223457,4.250773825,6.27E-10,1.32E-07
